gene,target,full_name,beta,se,t_stat,p_value,FDR
RIPK2,RIPK2,Receptor-interacting serine/threonine-protein kinase 2,-0.01765793398089091,0.0196177383461281,-0.9001003922746278,0.3682363996183996,0.9865861851989831
HS3ST4,HS3S4,Heparan sulfate glucosamine 3-O-sulfotransferase 4,0.015036915701853074,0.030729697052071007,0.48932847194598916,0.6246931379235041,0.9865861851989831
SLC3A1,SLC31,Neutral and basic amino acid transport protein rBAT,-0.025850199938403505,0.028440863713216104,-0.9089105098587863,0.3635687340179171,0.9865861851989831
LDLRAD4,CR001,Low-density lipoprotein receptor class A domain-containing protein 4,-0.04003390380342935,0.05706199635508802,-0.7015861056508527,0.4830650554381659,0.9865861851989831
PRRG1,TMG1,"Transmembrane gamma-carboxyglutamic acid protein 1:Pro-form, Extracellular domain",-0.009795966994322126,0.026028851479638695,-0.3763503357797062,0.7067189319476653,0.9865861851989831
PRPF6,PRP6,Pre-mRNA-processing factor 6:region 1,-0.014925575842934797,0.034469753230337664,-0.43300501002132025,0.6650841952165611,0.9865861851989831
TMEM25,TMM25,Transmembrane protein 25,0.029489021831209813,0.04741224122291087,0.6219706360761517,0.5340721158033757,0.9865861851989831
LCT,LPH,Lactase-phlorizin hydrolase,-0.05840771001908785,0.0720138085977712,-0.8110626441842648,0.4174807135589018,0.9865861851989831
DEFB132,DB132,Beta-defensin 132,0.03659855944824185,0.03789431700831967,0.9658060188868601,0.33432397696497196,0.9865861851989831
AHSP,AHSP,Alpha-hemoglobin-stabilizing protein,0.017617381642140714,0.02728787491006641,0.6456120786321004,0.5186465075136766,0.9865861851989831
BTNL8,BTNL8,Butyrophilin-like protein 8,-0.034641801220437266,0.04116151710743317,-0.8416065212081666,0.40016568783066286,0.9865861851989831
ROS1,ROS1,Proto-oncogene tyrosine-protein kinase ROS,-0.009220126713348714,0.03266804361246923,-0.28223688025901367,0.777807579934104,0.9865861851989831
MXI1,MXI1,MAX-interacting protein 1,0.043553582027921964,0.052801383367991166,0.8248568361245753,0.4096068031040966,0.9865861851989831
STX18,STX18,Syntaxin-18,0.01610601060568268,0.05023915665297325,0.3205868027788539,0.748575950539184,0.9865861851989831
JTB,JTB,Protein JTB,-0.02075224104077916,0.020323330479084883,-1.0211043441986871,0.3073982547234633,0.9865861851989831
EPDR1,EPDR1,Mammalian ependymin-related protein 1,0.014677673418111204,0.03507632502065023,0.4184495784398772,0.6756887508524194,0.9865861851989831
CNTNAP5,CNTP5,Contactin-associated protein-like 5,0.017547849760520165,0.040662657666526186,0.43154704506601127,0.6661434408626414,0.9865861851989831
SLC27A2,S27A2,Very long-chain acyl-CoA synthetase,-0.034317040194957786,0.03801400731979281,-0.9027472401492878,0.36683017114644756,0.9865861851989831
IL32,IL32,Interleukin-32,0.03967256630705038,0.03998714843683182,0.992132919148301,0.32132049361126325,0.9865861851989831
MYZAP,MYZAP,Myocardial zonula adherens protein,0.008822393805688547,0.03381403219307538,0.2609092507901274,0.7942045259761122,0.9865861851989831
TIMM21,TIM21,Mitochondrial import inner membrane translocase subunit Tim21,-0.02633484631448774,0.03557860455472318,-0.7401877236073808,0.4593220490757023,0.9865861851989831
ARHGEF10,ARHGA,Rho guanine nucleotide exchange factor 10,0.02487002662406704,0.03631827152159411,0.6847800179388996,0.49360691470875284,0.9865861851989831
RNF215,RN215,RING finger protein 215:Cytoplasmic domain,-0.02315630392498162,0.048375940478297595,-0.4786739791729733,0.6322524603964448,0.9865861851989831
C17orf67,CQ067,Uncharacterized protein C17orf67,-0.030550602657094153,0.04412508153306753,-0.6923636534064962,0.488834762578912,0.9865861851989831
FAXDC2,CE004,Fatty acid hydroxylase domain-containing protein 2,0.011487270405191034,0.02240337494283536,0.5127473175136358,0.6082166957213383,0.9865861851989831
KIAA1024,K1024,UPF0258 protein KIAA1024,0.018549086240556928,0.033278431828101515,0.5573906347622248,0.5773581711404121,0.9865861851989831
PENK,PENK,Proenkephalin-A,-0.015228995631136787,0.038214657088694294,-0.39851190070320547,0.690319456323015,0.9865861851989831
MAN1A2,MA1A2,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",0.01053733252449107,0.01304886469630915,0.8075286831253249,0.41951222522138565,0.9865861851989831
SNTB1,SNTB1,Beta-1-syntrophin,-0.07471388684246767,0.0800463691316168,-0.9333825837823929,0.3507987764134245,0.9865861851989831
SLC30A3,ZNT3,Zinc transporter 3,-0.008694161621159446,0.03544337086197889,-0.24529725615025852,0.8062656590096411,0.9865861851989831
JPH3,JPH3,Junctophilin-3,-0.015966164003315773,0.033096853665489555,-0.48240730568186496,0.6295992438800657,0.9865861851989831
SYTL4,SYTL4,Synaptotagmin-like protein 4:Ca2+-dependent membrane-targeting module 1,-0.05763239991274884,0.08862023314952312,-0.6503300416227688,0.5155959431263745,0.9865861851989831
MTFR1,MTFR1,Mitochondrial fission regulator 1,-0.01940461006700095,0.03484936332382091,-0.5568139046528042,0.5777520736293689,0.9865861851989831
SYT5,SYT5,Synaptotagmin-5,-0.00824265180785161,0.0288446170520776,-0.28576048671299364,0.7751078825915201,0.9865861851989831
C5orf46,CE046,Uncharacterized protein C5orf46,-0.03026864745718756,0.07065080136892751,-0.42842610233292877,0.6684131187969717,0.9865861851989831
ZFYVE27,ZFY27,"Protrudin:Cytoplasmic domain, region 2, isoform 5",-0.04391845936651826,0.051901442831588915,-0.8461895656547731,0.39760541210599176,0.9865861851989831
ARMC10,ARM10,Armadillo repeat-containing protein 10,0.025799822996165345,0.04178362628347231,0.6174625156067551,0.537039696752099,0.9865861851989831
SYT17,SYT17,Synaptotagmin-17,0.013188846385426466,0.03631331754789958,0.3631958541939755,0.7165186479213336,0.9865861851989831
ADAMDEC1,ADEC1,ADAM DEC1,0.02360001826165087,0.04068429055166195,0.580076927522749,0.5619649950430466,0.9865861851989831
PSD2,PSD2,PH and SEC7 domain-containing protein 2,-0.029455839226715998,0.03953902513468982,-0.7449814234512506,0.45641992481744764,0.9865861851989831
FUT2,FUT2,Galactoside 2-alpha-L-fucosyltransferase 2,0.010761384509878387,0.02136368252357835,0.503723292929551,0.6145426530026465,0.9865861851989831
DOS,DOS,Protein Dos,0.03515008518124854,0.035502528465208454,0.9900727272339125,0.3223259828806664,0.9865861851989831
NT5DC3,NT5D3,5'-nucleotidase domain-containing protein 3,-0.027355045040580353,0.078421951563845,-0.34881872352169174,0.7272828635585022,0.9865861851989831
SLC26A5,S26A5,Prestin,0.03093921373721946,0.04731023714012963,0.6539644611287756,0.5132523550794748,0.9865861851989831
CCL26,Eotaxin-3,C-C motif chemokine 26,0.02032247577316241,0.03736476768482682,0.5438940754184057,0.5866092335521553,0.9865861851989831
IL17A,IL-17,Interleukin-17A,0.032441383578327355,0.03218808793023194,1.0078692356204706,0.3137080243658969,0.9865861851989831
TFF1,TFF1,Trefoil factor 1,-0.046022280481023935,0.05785589939219976,-0.7954639192287579,0.42649140409398123,0.9865861851989831
HMGN1,HMGN1,Non-histone chromosomal protein HMG-14,0.024908261023207888,0.03001772442917175,0.8297851185215627,0.40681525271048957,0.9865861851989831
LGALS7,Galectin-7,Galectin-7,-0.01835188763161515,0.029510706956201074,-0.6218721787604914,0.5341368390851368,0.9865861851989831
UBE2G2,UB2G2,Ubiquitin-conjugating enzyme E2 G2,-0.014450521389347364,0.025594808818027552,-0.5645879792299611,0.5724531203673159,0.9865861851989831
TAGLN2,Transgelin-2,Transgelin-2,-0.03770234409020348,0.07231143335121692,-0.5213884214835439,0.6021865516688126,0.9865861851989831
CRYZL1,QORL1,Quinone oxidoreductase-like protein 1,-0.020321153237785036,0.05104868266765476,-0.39807399869812576,0.6906421270557319,0.9865861851989831
SERPINF1,PEDF,Pigment epithelium-derived factor,0.007392855961682025,0.009112877645458664,0.8112537278898067,0.4173710339893587,0.9865861851989831
ITPRIPL1,IPIL1,"Inositol 1,4,5-trisphosphate receptor-interacting protein-like 1",0.023113460081536478,0.040064624236276394,0.5769044517983639,0.5641056038399853,0.9865861851989831
MANF,ARMET,Mesencephalic astrocyte-derived neurotrophic factor,-0.059607722996344335,0.11171395887163761,-0.5335745290777425,0.5937287178637596,0.9865861851989831
TMUB2,TMUB2,Transmembrane and ubiquitin-like domain-containing protein 2,0.013109376711509028,0.040331116402443405,0.32504373498361216,0.7452011727675047,0.9865861851989831
CTRL,CTRL,Chymotrypsin-like protease CTRL-1,0.00939969982632164,0.02906641512117908,0.32338696695598357,0.7464551056288153,0.9865861851989831
IMPAD1,IMPA3,Inositol monophosphatase 3,0.020423989502918943,0.032935034561190187,0.6201295907242209,0.5352830269312988,0.9865861851989831
ACP2,Lysosomal acid phosphatase,Lysosomal acid phosphatase,-0.052904822538886544,0.061239823338330564,-0.8638957406294955,0.38780727203133825,0.9865861851989831
LYG1,LYG1,Lysozyme g-like protein 1,-0.0424490316754715,0.06939296713480413,-0.6117195074395535,0.5408321549517342,0.9865861851989831
MYDGF,CS010,Myeloid-derived growth factor,0.012138048515094476,0.0354639289115132,0.3422646302213265,0.7322080286274149,0.9865861851989831
FCER1A,FCERA,High affinity immunoglobulin epsilon receptor subunit alpha,0.02080169674647232,0.03843621833411725,0.5412004002487427,0.5884637840648275,0.9865861851989831
IL17C,IL-17C,Interleukin-17C,0.008162055777575101,0.03271624824579399,0.24948018844503103,0.8030294549705004,0.9865861851989831
NPTX1,NPTX1,Neuronal pentraxin-1,0.011987555455932025,0.0348453707308485,0.3440214640999494,0.7308867376869818,0.9865861851989831
TACO1,TACO1,Translational activator of cytochrome c oxidase 1,-0.08221463105788276,0.10403567539477114,-0.7902542156420209,0.42952592700813264,0.9865861851989831
SIAE,SIAE,Sialate O-acetylesterase,-0.038619427140187186,0.05469465334543816,-0.7060914509554755,0.48025996201270615,0.9865861851989831
GLIPR1,GLIP1,Glioma pathogenesis-related protein 1,0.027947320959954662,0.03553152666981252,0.7865499622254797,0.43169118181367616,0.9865861851989831
TREM1,sTREM-1,Triggering receptor expressed on myeloid cells 1,0.015599531742643466,0.03391029639148418,0.46002345607810563,0.6455776357175641,0.9865861851989831
CPA4,CBPA4,Carboxypeptidase A4,0.1197227436582507,0.10891970941189573,1.0991834655516912,0.27189506859105367,0.9865861851989831
STIM1,STIM1,Stromal interaction molecule 1:Extracellular domain,-0.01309907541369538,0.026680088948572905,-0.490968206250903,0.6235332286705771,0.9865861851989831
SIGLEC5,Siglec-5,Sialic acid-binding Ig-like lectin 5,-0.05935652546764907,0.1181003772974159,-0.5025938682496303,0.6153364326159407,0.9865861851989831
CRISP2,CRIS2,Cysteine-rich secretory protein 2,0.03645181741012677,0.04373224455501646,0.8335226737394945,0.40470576846873796,0.9865861851989831
CD44,CD44,CD44 antigen,-0.02827013935617687,0.03322107542249813,-0.8509700241983026,0.39494541469057043,0.9865861851989831
SPR,SPRE,Sepiapterin reductase,0.010814038539374874,0.028556680910566,0.3786868149433175,0.7049833442629987,0.9865861851989831
MFAP2,MFAP2,Microfibrillar-associated protein 2,0.028754137486198254,0.026514842409410138,1.0844543988688158,0.27836790883999013,0.9865861851989831
PTPRD,PTPRD,Receptor-type tyrosine-protein phosphatase delta,-0.008309196477827022,0.02920016431645586,-0.2845599219160676,0.7760274208698277,0.9865861851989831
B3GNT8,B3GN8,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8",-0.03173872532956643,0.037485734237333874,-0.8466881061637652,0.3973275045093029,0.9865861851989831
GADD45GIP1,G45IP,Growth arrest and DNA damage-inducible proteins-interacting protein 1,0.007453631090004983,0.022693995538695937,0.32844066957251594,0.7426323023852412,0.9865861851989831
CD8B,CD8B,T-cell surface glycoprotein CD8 beta chain,-0.01689954899024649,0.03406029069326706,-0.49616572983586255,0.6198628068660363,0.9865861851989831
CBLN1,CBLN1,Cerebellin-1,0.02454322906715906,0.05007094040925727,0.49016912537599217,0.6240983630512542,0.9865861851989831
PSG5,PSG5,Pregnancy-specific beta-1-glycoprotein 5,0.04358329999172558,0.05516939204837247,0.7899905794414371,0.4296798216893908,0.9865861851989831
WFDC1,WFDC1,WAP four-disulfide core domain protein 1,-0.02826927175766497,0.026868856767411423,-1.0521203787111657,0.2929432121559419,0.9865861851989831
NMB,NMB,Neuromedin-B,-0.012190406037611302,0.0295776041176708,-0.41214988168457783,0.6802986896040186,0.9865861851989831
RCN1,RCN1,Reticulocalbin-1,0.03340992520860633,0.06358276977100988,0.5254556435482518,0.599357631850636,0.9865861851989831
ITIH2,ITI heavy chain H2,Inter-alpha-trypsin inhibitor heavy chain H2,0.01138676875725822,0.010496570019655309,1.0848085361157,0.27821105798629037,0.9865861851989831
LYPD1,LYPD1,Ly6/PLAUR domain-containing protein 1,-0.02301740989320718,0.021706373077606266,-1.0603987046068726,0.2891636088275285,0.9865861851989831
FKBP2,FKBP2,Peptidyl-prolyl cis-trans isomerase FKBP2,-0.040533459882796025,0.06508960566039276,-0.6227332224791887,0.5335709456359781,0.9865861851989831
IL2RB,IL-2 sRb,Interleukin-2 receptor subunit beta,0.027263584483333766,0.03211899789007644,0.8488304827143186,0.3961345885233083,0.9865861851989831
WFDC13,WFD13,WAP four-disulfide core domain protein 13,-0.04495445992010054,0.05588235673889827,-0.8044481754794872,0.4212878050873322,0.9865861851989831
DLK2,EGFL9,Protein delta homolog 2,-0.014989298477927222,0.037953556102088566,-0.3949379193245707,0.692954607972462,0.9865861851989831
PCDHAC2,PCDC2,Protocadherin alpha-C2,0.02023939725678755,0.02637279576421481,0.7674346488607909,0.4429648909016878,0.9865861851989831
CT55,CX048,Cancer/testis antigen 55,-0.04389976914609105,0.040970683686168116,-1.0714922280125827,0.2841504641948535,0.9865861851989831
EYS,EYS,Protein eyes shut homolog,0.03164228022739214,0.053704831543833,0.5891887064493673,0.5558388229749529,0.9865861851989831
IL21R,IL-21 sR,Interleukin-21 receptor,-0.009597159973762304,0.0189609728210287,-0.5061533532245011,0.6128362962654414,0.9865861851989831
LRTM1,LRTM1,Leucine-rich repeat and transmembrane domain-containing protein 1,0.015166180117021333,0.02951181008503139,0.5139020640659968,0.6074093043410531,0.9865861851989831
GGH,GGH,Gamma-glutamyl hydrolase,0.02501381146989187,0.024734878311897558,1.0112769165256068,0.31207533165780094,0.9865861851989831
MPZL2,MPZL2,Myelin protein zero-like protein 2,-0.026751018271739712,0.034957744160274265,-0.7652386878595954,0.4442707152198131,0.9865861851989831
PLA2G12B,sPLA(2)-XIII,Group XIIB secretory phospholipase A2-like protein,-0.01530392546051739,0.025973601381165265,-0.5892107619552142,0.5558240339565697,0.9865861851989831
CAMP,Cathelicidin peptide,Cathelicidin antimicrobial peptide,-0.025605102303773438,0.0442451047132337,-0.5787104012913536,0.5628865684100139,0.9865861851989831
MCEE,MCEE,"Methylmalonyl-CoA epimerase, mitochondrial",0.020682171504524824,0.07247562620232083,0.28536726880826224,0.7754090219010665,0.9865861851989831
MGAT4A,MGT4A,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A",0.027416867360642,0.03207371882855343,0.85480787267594,0.39281773091484906,0.9865861851989831
CPQ,Aminopeptidase,Carboxypeptidase Q,-0.018051560945961026,0.03144966527540185,-0.5739826096044315,0.566080570227391,0.9865861851989831
GALP,GALP,Galanin-like peptide,0.019507082522696846,0.03381550680923011,0.5768679627587984,0.5641302474487349,0.9865861851989831
TRABD2A,CB089,Metalloprotease TIKI1,-0.027735404705867685,0.03872664755077449,-0.7161839833800178,0.474008592915688,0.9865861851989831
ACVR2B,Activin RIIB,Activin receptor type-2B,-0.01005989375159031,0.029275896591155516,-0.3436237629910704,0.7311857734739532,0.9865861851989831
CTSK,cathepsin K,Cathepsin K,0.04311453458220576,0.06473869250413243,0.6659778397509906,0.5055454528749244,0.9865861851989831
C19orf18,CS018,Uncharacterized protein C19orf18,-0.017732115329218635,0.032112854339708105,-0.552181227543282,0.580920743045482,0.9865861851989831
UMOD,Uromodulin,Uromodulin,0.025436009885356946,0.05783632415425222,0.4397929892210629,0.6601614058929948,0.9865861851989831
VEGFB,VEGF-B,Vascular endothelial growth factor B,0.024379357264729333,0.04313916052665472,0.5651328622787148,0.5720825862030303,0.9865861851989831
CAV2,CAV2,Caveolin-2,0.020257580462672498,0.031299744204867044,0.6472123327935213,0.5176107616991377,0.9865861851989831
ASGR2,ASGR2,Asialoglycoprotein receptor 2,-0.02716175372731486,0.054456260577017246,-0.4987811032103483,0.6180194377300086,0.9865861851989831
PRPSAP1,KPRA,Phosphoribosyl pyrophosphate synthase-associated protein 1,0.029916681533640094,0.04332370265624787,0.6905384281443844,0.48998104242679497,0.9865861851989831
DEFB125,DB125,Beta-defensin 125,0.05600922943016255,0.055852482757124726,1.0028064405609227,0.3161440895967173,0.9865861851989831
GHRH,Growth hormone-releasing factor,Somatoliberin,0.00653824051713228,0.028369063084288285,0.23047079481286684,0.817762841196265,0.9865861851989831
C4orf32,CD032,Uncharacterized protein C4orf32,-0.010045173513566995,0.02335406591539964,-0.43012525313389743,0.6671770484455237,0.9865861851989831
RAB27A,RB27A,Ras-related protein Rab-27A,-0.03205112509909282,0.04604671443062337,-0.6960567218619449,0.48651986967463856,0.9865861851989831
TMEM38B,TM38B,Trimeric intracellular cation channel type B,-0.032584770650305524,0.06135320212398903,-0.531101385457515,0.5954408096808781,0.9865861851989831
NXPH2,NXPH2,Neurexophilin-2,0.06222817282171456,0.058220722379340596,1.0688320288481339,0.28534720172804884,0.9865861851989831
FGF22,FGF22,Fibroblast growth factor 22,-0.01135481987776489,0.041175677954920296,-0.27576521970558215,0.7827729810741851,0.9865861851989831
PLA1A,PLA1A,Phospholipase A1 member A,0.014989254666257478,0.048399055338801636,0.30970138903187555,0.7568385352656166,0.9865861851989831
AIFM1,AIF,"Apoptosis-inducing factor 1, mitochondrial",-0.03349786949679529,0.05432762694493036,-0.6165899631646101,0.5376150329123905,0.9865861851989831
ITM2C,ITM2C,Integral membrane protein 2C:C-term,0.021453093976131644,0.03991343760450101,0.5374905110581704,0.5910224106546704,0.9865861851989831
LST1,LST1,Leukocyte-specific transcript 1 protein,0.01669893582536848,0.03726177138101434,0.4481519586016499,0.6541194937566774,0.9865861851989831
WBP1L,WBP1L,WW domain binding protein 1-like,-0.03445877636218444,0.05841609788981816,-0.5898849393737159,0.5553720662842232,0.9865861851989831
EDDM3A,EP3A,Epididymal secretory protein E3-alpha,-0.032659211338840435,0.03809220009375509,-0.857372671005019,0.39139970470486585,0.9865861851989831
B3GALT1,B3GT1,"Beta-1,3-galactosyltransferase 1",0.0244953829971752,0.035103546386186096,0.6978036557244994,0.48542692516571595,0.9865861851989831
COG8,COG8,Conserved oligomeric Golgi complex subunit 8,-0.03434004530088972,0.03180743393357674,-1.0796232532495962,0.2805136884679987,0.9865861851989831
C7orf69,CG069,Uncharacterized protein C7orf69,-0.04220406984195926,0.04411636361121672,-0.9566534135471843,0.33892314591304085,0.9865861851989831
EMID1,EMID1,EMI domain-containing protein 1,-0.038598693652080025,0.049744593634063895,-0.7759374603805904,0.4379294785098933,0.9865861851989831
TTC17,TTC17,Tetratricopeptide repeat protein 17:Tetratricopeptide repeat 2,-0.02672135455755381,0.040213997888343664,-0.6644789367062458,0.5065036970110958,0.9865861851989831
PAWR,PAWR,PRKC apoptosis WT1 regulator protein,-0.05226950504066165,0.10438441061206194,-0.5007405294926458,0.6166399686715196,0.9865861851989831
FCAMR,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,-0.036982218265781595,0.0720117044688192,-0.5135584352373544,0.6076495173600509,0.9865861851989831
TXNDC11,TXD11,Thioredoxin domain-containing protein 11:N-term,-0.05365632273159082,0.0489192171940558,-1.096835268617312,0.2729200364551055,0.9865861851989831
SUSD1,SUSD1,Sushi domain-containing protein 1,-0.026473559538788143,0.04485511381222245,-0.5902015910519088,0.5551598454554921,0.9865861851989831
CLMP,ACAM,CXADR-like membrane protein:Cytoplasmic domain,0.022261109578826228,0.04083145974195816,0.5451950461607143,0.585714509115849,0.9865861851989831
CSMD1,CSMD1,CUB and sushi domain-containing protein 1,-0.02304281501242622,0.03712458563677302,-0.6206888135500594,0.5349150627317479,0.9865861851989831
PIANP,PIANP,PILR alpha-associated neural protein,0.032124181472446965,0.036097805711061116,0.8899206153853128,0.3736759996804603,0.9865861851989831
PRR27,CD040,Proline-rich protein 27,-0.010907880484270186,0.02612539120620927,-0.41752027359795824,0.6763680297202119,0.9865861851989831
ZNF275,ZN275,Zinc finger protein 275,-0.028316683823077306,0.03409866767645838,-0.830433731069999,0.40644870412911804,0.9865861851989831
TIGIT,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,0.048916323740244474,0.06938207918329102,0.7050282193333978,0.480921143029024,0.9865861851989831
PDGFRL,PGFRL,Platelet-derived growth factor receptor-like protein,-0.030233526329788325,0.0455097958677217,-0.6643300800044188,0.5065989128115262,0.9865861851989831
MMP16,MMP-16,Matrix metalloproteinase-16,-0.01187630719951978,0.025722618992622258,-0.46170676488759305,0.6443701965450678,0.9865861851989831
MMRN2,EMILIN-3,Multimerin-2,-0.03287853982223695,0.036434808257318596,-0.9023936558149087,0.3670178307116406,0.9865861851989831
CD96,TACT,T-cell surface protein tactile,0.010571167682053734,0.023334472587071258,0.45302792435560835,0.6506055344261181,0.9865861851989831
FAF2,FAF2,FAS-associated factor 2,-0.06538652684541968,0.08652216977023987,-0.7557199157054658,0.4499564030898845,0.9865861851989831
DDX39B,BAT1,Spliceosome RNA helicase DDX39B,0.030562480477327403,0.03755736827579017,0.8137545808029436,0.41593714505083557,0.9865861851989831
EIF4E2,IF4E2,Eukaryotic translation initiation factor 4E type 2,0.021342690316130144,0.051968152200544716,0.41068788118093674,0.6813702600711832,0.9865861851989831
MARK3,MARK3,MAP/microtubule affinity-regulating kinase 3,-0.02800912675480959,0.03469905851598929,-0.8072013464544869,0.4197006900192225,0.9865861851989831
GSTM3,GSTM3-3,Glutathione S-transferase Mu 3,-0.05243748306469846,0.049292084724771666,-1.063811428497892,0.2876150914974201,0.9865861851989831
YBX1,NSEP1,Nuclease-sensitive element-binding protein 1,0.037048411903216255,0.04299393864528423,0.8617124429766542,0.38900742755134443,0.9865861851989831
EZR,Ezrin,Ezrin,-0.04507130527433142,0.04994928295188051,-0.9023413873178445,0.36704557651150815,0.9865861851989831
NQO2,Quinone reductase 2,Ribosyldihydronicotinamide dehydrogenase [quinone],-0.05689407806551061,0.054577970390605586,-1.042436676525877,0.29740642022695635,0.9865861851989831
ENAH,ENAH,Protein enabled homolog,-0.04802238655855431,0.0625736239678886,-0.7674541366374806,0.4429533123722027,0.9865861851989831
IDO1,INDO,"Indoleamine 2,3-dioxygenase 1",-0.036430255007062366,0.05524906448787542,-0.6593822962388277,0.5097691029847966,0.9865861851989831
VASP,VASP,Vasodilator-stimulated phosphoprotein,-0.02938335667176435,0.06551707028275996,-0.44848398356262015,0.6538799687203616,0.9865861851989831
HNRNPF,HNRPF,Heterogeneous nuclear ribonucleoprotein F,0.013947193558826997,0.045353671061700046,0.30752071954336296,0.7584971602011301,0.9865861851989831
NDE1,NDE1,Nuclear distribution protein nudE homolog 1,-0.016210388529130586,0.034438760051770025,-0.470701863387716,0.6379339779659451,0.9865861851989831
NLGN2,NLGN2,Neuroligin-2:Extracellular domain,-0.010482770362712944,0.035235313961714684,-0.2975075055128816,0.7661274307042729,0.9865861851989831
DNAJC11,DJC11,DnaJ homolog subfamily C member 11,0.015880752498446844,0.026373456462730753,0.6021490782176575,0.5471817211703256,0.9865861851989831
SYNE2,Nesprin-2,Nesprin-2,-0.02448422733748654,0.0395507331526339,-0.6190587477354007,0.535987989453767,0.9865861851989831
BRSK2,BR serine/threonine kinase 2,Serine/threonine-protein kinase BRSK2,0.007462736453593545,0.030776683815384263,0.24248020021777544,0.8084470039407359,0.9865861851989831
ADCK4,ADCK4,AarF domain-containing protein kinase 4,-0.04240026370630057,0.05768990766043743,-0.7349684793372933,0.4624935326512061,0.9865861851989831
CEL,CEL,Bile salt-activated lipase,-0.03124801246856656,0.05533366472058711,-0.5647197348369484,0.5723635127848355,0.9865861851989831
NDUFB8,NDUB8,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial",-0.03145791940607886,0.029095265499261454,-1.0812040676129036,0.27981032658850724,0.9865861851989831
PNPLA2,PLPL2,Patatin-like phospholipase domain-containing protein 2,0.018233701015487706,0.033941318901121134,0.537212506933118,0.5912143499224697,0.9865861851989831
ARHGAP1,RHG01,Rho GTPase-activating protein 1:Cellular retinaldehyde-TRIO domain,-0.029876940971779883,0.05103446898842137,-0.5854267040293556,0.5583641919626532,0.9865861851989831
ISOC1,ISOC1,Isochorismatase domain-containing protein 1,-0.02568952163951521,0.04077044252115022,-0.6301016140844786,0.5287407434400032,0.9865861851989831
FHIT,Fragile histidine triad protein,Bis(5'-adenosyl)-triphosphatase,-0.04520337371284417,0.0823875963932999,-0.5486672228796845,0.58332967869067,0.9865861851989831
VAV3,VAV3,Guanine nucleotide exchange factor VAV3,-0.009399119982010576,0.034933333568625706,-0.2690587762987528,0.7879278823021056,0.9865861851989831
G3BP2,G3BP2,Ras GTPase-activating protein-binding protein 2,-0.04976060781437388,0.06785270534945292,-0.7333621785321355,0.46347206003897234,0.9865861851989831
ALDH1A3,AL1A3,Aldehyde dehydrogenase family 1 member A3,0.019869739487001367,0.05547278127686527,0.3581889898008047,0.7202610395204154,0.9865861851989831
SMAD1,SMAD1,Mothers against decapentaplegic homolog 1,-0.020271154329399445,0.0781686358202784,-0.2593259318994119,0.795425537927788,0.9865861851989831
TIRAP,Tirap,Toll/interleukin-1 receptor domain-containing adapter protein,-0.05789182768168852,0.07741438729874325,-0.7478174238889614,0.45470786986357037,0.9865861851989831
CDC42,Cdc42Hs,Cell division control protein 42 homolog,-0.04155130993263968,0.1120159437145978,-0.37094103352382646,0.7107429291486447,0.9865861851989831
ACTN1,ACTN1,Alpha-actinin-1,-0.07473829330503713,0.12895937620219217,-0.5795491224139984,0.5623208556667953,0.9865861851989831
ACTN2,ACTN2,Alpha-actinin-2,0.08043459575748692,0.08570825056476568,0.938469694894849,0.34818040748769974,0.9865861851989831
TGIF2,TGIF2,Homeobox protein TGIF2,-0.054117298369807595,0.07113622936981415,-0.7607557899712303,0.44694327983137316,0.9865861851989831
APEX1,APEX1,DNA-(apurinic or apyrimidinic site) lyase,0.01128149530782537,0.03839672092097727,0.29381402987623234,0.7689477217378627,0.9865861851989831
IFIT2,IFIT2,Interferon-induced protein with tetratricopeptide repeats 2,-0.011916395635953533,0.03796570880614583,-0.3138725974220327,0.7536690271637695,0.9865861851989831
DHPS,DHYS,Deoxyhypusine synthase,0.13404657837608272,0.13432745079198433,0.9979090467790046,0.3185123669581937,0.9865861851989831
SAT1,SSAT-1,Diamine acetyltransferase 1,-0.02160128366591061,0.03080990326502622,-0.701114946064477,0.4833589198614727,0.9865861851989831
TTC1,TTC1,Tetratricopeptide repeat protein 1,-0.0350332036162426,0.08955259635456064,-0.39120254512261793,0.6957127372740648,0.9865861851989831
UBE2B,UBE2B,Ubiquitin-conjugating enzyme E2 B,-0.020236987609072603,0.054539316038801675,-0.37105319756256416,0.7106594074978294,0.9865861851989831
FBP2,F16P2,"Fructose-1,6-bisphosphatase isozyme 2",0.040995531594129435,0.04549542882246906,0.9010912229028768,0.3677095939987256,0.9865861851989831
NFKB1,NF-kappa-B p105,Nuclear factor NF-kappa-B p105 subunit,-0.04663644511379559,0.06721643817096934,-0.6938249985096322,0.4879180509701182,0.9865861851989831
ESRRA,ERRalpha,Steroid hormone receptor ERR1,-0.016998716418329087,0.028599941061226795,-0.5943619387864545,0.5523752594249033,0.9865861851989831
