source,pathway,pathway_clean,NES,padj,size
Reactome,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,NUCLEAR EVENTS KINASE AND TRANSCRIPTION FACTOR ACTIVATION,0.7478949035480812,1,21
Reactome,REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,NUCLEAR EVENTS MEDIATED BY NFE2L2,0.7614890973123228,1,51
Reactome,REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,NUCLEAR EVENTS STIMULATED BY ALK SIGNALING IN CANCER,0.5641230356942754,1,20
Reactome,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY,1.1832694255454206,1,17
Reactome,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,NUCLEAR SIGNALING BY ERBB4,-0.8584248007729418,1,18
Reactome,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,NUCLEOTIDE BINDING DOMAIN LEUCINE RICH REPEAT CONTAINING RECEPTOR NLR SIGNALING PATHWAYS,0.5330001312088165,1,29
Reactome,REACTOME_NUCLEOTIDE_CATABOLISM,NUCLEOTIDE CATABOLISM,0.7792880563663536,1,20
Reactome,REACTOME_NUCLEOTIDE_EXCISION_REPAIR,NUCLEOTIDE EXCISION REPAIR,-0.9971187610953641,1,32
Reactome,REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,N GLYCAN ANTENNAE ELONGATION IN THE MEDIAL TRANS GOLGI,-1.1847237105869008,1,17
Reactome,REACTOME_ONCOGENE_INDUCED_SENESCENCE,ONCOGENE INDUCED SENESCENCE,-0.9976811308700952,1,17
Reactome,REACTOME_ONCOGENIC_MAPK_SIGNALING,ONCOGENIC MAPK SIGNALING,0.49167875388483084,1,36
Reactome,REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,ORC1 REMOVAL FROM CHROMATIN,1.027754516997376,1,24
Reactome,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,ORGANELLE BIOGENESIS AND MAINTENANCE,-0.8740332725038145,1,48
Reactome,REACTOME_OTHER_INTERLEUKIN_SIGNALING,OTHER INTERLEUKIN SIGNALING,0.8327961944427511,1,20
Reactome,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,OXIDATIVE STRESS INDUCED SENESCENCE,-0.7035106575949865,1,30
Reactome,REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,O GLYCOSYLATION OF TSR DOMAIN CONTAINING PROTEINS,-0.9558962650170563,1,17
Reactome,REACTOME_O_LINKED_GLYCOSYLATION,O LINKED GLYCOSYLATION,-1.111186254204418,1,50
Reactome,REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,O LINKED GLYCOSYLATION OF MUCINS,-1.005740384013609,1,26
Reactome,REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,P53 DEPENDENT G1 DNA DAMAGE RESPONSE,0.780491627958379,1,27
Reactome,REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,P75 NTR RECEPTOR MEDIATED SIGNALLING,-1.122328336011288,1,37
Reactome,REACTOME_PARASITE_INFECTION,PARASITE INFECTION,-1.002997927650276,1,29
Reactome,REACTOME_PCP_CE_PATHWAY,PCP CE PATHWAY,-0.7155591535065055,1,37
Reactome,REACTOME_PEPTIDE_HORMONE_METABOLISM,PEPTIDE HORMONE METABOLISM,-1.0420818757163126,1,44
Reactome,REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4,PHOSPHOLIPASE C MEDIATED CASCADE FGFR4,1.0407119036607968,1,15
Reactome,REACTOME_PHOSPHOLIPID_METABOLISM,PHOSPHOLIPID METABOLISM,0.8616885604752049,1,50
Reactome,REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,PI3K AKT SIGNALING IN CANCER,-0.9276094337464659,1,78
Reactome,REACTOME_PI_3K_CASCADE_FGFR1,PI 3K CASCADE FGFR1,1.2378482298634306,1,19
Reactome,REACTOME_PI_3K_CASCADE_FGFR3,PI 3K CASCADE FGFR3,1.2543419840075067,1,16
Reactome,REACTOME_PI_3K_CASCADE_FGFR4,PI 3K CASCADE FGFR4,1.0300784842126058,1,18
Reactome,REACTOME_PI_METABOLISM,PI METABOLISM,0.9027179349301176,1,24
Reactome,REACTOME_PKR_MEDIATED_SIGNALING,PKR MEDIATED SIGNALING,-0.43191415606300276,1,28
Reactome,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,PLASMA LIPOPROTEIN ASSEMBLY REMODELING AND CLEARANCE,-0.9681485006736418,1,35
Reactome,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,PLASMA LIPOPROTEIN CLEARANCE,-0.8807589848221593,1,18
Reactome,REACTOME_PLASMA_LIPOPROTEIN_REMODELING,PLASMA LIPOPROTEIN REMODELING,-0.9642146054225638,1,17
Reactome,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,PLATELET ACTIVATION SIGNALING AND AGGREGATION,0.8324618761633312,1,141
Reactome,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,PLATELET AGGREGATION PLUG FORMATION,-0.4913011352262932,1,21
Reactome,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,POST TRANSLATIONAL PROTEIN MODIFICATION,-0.9705567474229222,1,482
Reactome,REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,POTENTIAL THERAPEUTICS FOR SARS,-0.9127061385959017,1,43
Reactome,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,PRE NOTCH EXPRESSION AND PROCESSING,0.7882993129063934,1,22
Reactome,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,PROCESSING OF CAPPED INTRON CONTAINING PRE MRNA,-0.7394088842262521,1,66
Reactome,REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,PROCESSING OF DNA DOUBLE STRAND BREAK ENDS,0.7497549323355621,1,18
Reactome,REACTOME_PROGRAMMED_CELL_DEATH,PROGRAMMED CELL DEATH,-0.852233678675282,1,105
Reactome,REACTOME_PROTEASOME_ASSEMBLY,PROTEASOME ASSEMBLY,1.0095170758497831,1,25
Reactome,REACTOME_PROTEIN_FOLDING,PROTEIN FOLDING,-0.7246704996738277,1,23
Reactome,REACTOME_PROTEIN_UBIQUITINATION,PROTEIN UBIQUITINATION,-0.8982477195996775,1,25
Reactome,REACTOME_PTEN_REGULATION,PTEN REGULATION,-0.535032127870976,1,42
Reactome,REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,PURINERGIC SIGNALING IN LEISHMANIASIS INFECTION,0.7368413129617138,1,16
Reactome,REACTOME_PYRUVATE_METABOLISM,PYRUVATE METABOLISM,-1.146329897255803,1,17
Reactome,REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,RAB GEFS EXCHANGE GTP FOR GDP ON RABS,-1.1841153383564142,1,28
Reactome,REACTOME_RAB_GERANYLGERANYLATION,RAB GERANYLGERANYLATION,-0.7160423902203026,1,29
Reactome,REACTOME_RAB_REGULATION_OF_TRAFFICKING,RAB REGULATION OF TRAFFICKING,-1.0065792041994908,1,37
Reactome,REACTOME_RAC1_GTPASE_CYCLE,RAC1 GTPASE CYCLE,1.0189377891468818,1,41
Reactome,REACTOME_RAC2_GTPASE_CYCLE,RAC2 GTPASE CYCLE,1.0509632885095719,1,27
Reactome,REACTOME_RAC3_GTPASE_CYCLE,RAC3 GTPASE CYCLE,0.9355962963460108,1,31
Reactome,REACTOME_RAF_ACTIVATION,RAF ACTIVATION,-1.0911127746552598,1,18
Reactome,REACTOME_RECYCLING_PATHWAY_OF_L1,RECYCLING PATHWAY OF L1,-1.0621143807560376,1,15
Reactome,REACTOME_REGULATED_NECROSIS,REGULATED NECROSIS,-1.1085067844341423,1,35
Reactome,REACTOME_REGULATION_OF_APOPTOSIS,REGULATION OF APOPTOSIS,0.826171480154608,1,19
Reactome,REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,REGULATION OF BETA CELL DEVELOPMENT,-0.9789264023395506,1,16
Reactome,REACTOME_REGULATION_OF_CDH1_FUNCTION,REGULATION OF CDH1 FUNCTION,0.6803783024575564,1,29
Reactome,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,REGULATION OF CHOLESTEROL BIOSYNTHESIS BY SREBP SREBF,0.6355753190445559,1,16
Reactome,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REGULATION OF EXPRESSION OF SLITS AND ROBOS,-1.0695888236432438,1,39
Reactome,REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,REGULATION OF HOMOTYPIC CELL CELL ADHESION,0.5623069460074153,1,59
Reactome,REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,REGULATION OF HSF1 MEDIATED HEAT SHOCK RESPONSE,-0.7879013987633078,1,30
Reactome,REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING,REGULATION OF IFNA IFNB SIGNALING,0.5865431180505809,1,19
Reactome,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,REGULATION OF INSULIN LIKE GROWTH FACTOR IGF TRANSPORT AND UPTAKE BY INSULIN LIKE GROWTH FACTOR BINDING PROTEINS IGFBPS,1.0604842456618997,1,89
Reactome,REACTOME_REGULATION_OF_INSULIN_SECRETION,REGULATION OF INSULIN SECRETION,-1.1770731969174013,1,18
Reactome,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,REGULATION OF LIPID METABOLISM BY PPARALPHA,1.0024340740835664,1,27
Reactome,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,REGULATION OF MRNA STABILITY BY PROTEINS THAT BIND AU RICH ELEMENTS,0.5658622935629201,1,37
Reactome,REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,REGULATION OF ORNITHINE DECARBOXYLASE ODC,1.141436192344109,1,19
Reactome,REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,REGULATION OF PD L1 CD274 EXPRESSION,-0.6955477656828022,1,57
Reactome,REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,REGULATION OF PD L1 CD274 POST TRANSLATIONAL MODIFICATION,1.0763395922232393,1,35
Reactome,REACTOME_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION,REGULATION OF PD L1 CD274 TRANSCRIPTION,-1.1301952652172336,1,20
Reactome,REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,REGULATION OF PLK1 ACTIVITY AT G2 M TRANSITION,-0.5757149183392143,1,20
Reactome,REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,REGULATION OF PTEN STABILITY AND ACTIVITY,0.7942312579882582,1,29
Reactome,REACTOME_REGULATION_OF_RAS_BY_GAPS,REGULATION OF RAS BY GAPS,0.9221561504878174,1,24
Reactome,REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,REGULATION OF RUNX2 EXPRESSION AND ACTIVITY,0.6483896100283417,1,29
Reactome,REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,REGULATION OF RUNX3 EXPRESSION AND ACTIVITY,-0.607272431817676,1,26
Reactome,REACTOME_REGULATION_OF_SIGNALING_BY_CBL,REGULATION OF SIGNALING BY CBL,-1.094866716186238,1,15
Reactome,REACTOME_REGULATION_OF_TP53_ACTIVITY,REGULATION OF TP53 ACTIVITY,-0.8240078740565139,1,46
Reactome,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION,1.0870780577445522,1,28
Reactome,REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,REGULATION OF TP53 EXPRESSION AND DEGRADATION,-1.1964045265353058,1,17
Reactome,REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,REGULATION OF T CELL ACTIVATION BY CD28 FAMILY,-0.880005381647642,1,91
Reactome,REACTOME_REPRODUCTION,REPRODUCTION,0.7566393256009583,1,17
Reactome,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,RESOLUTION OF SISTER CHROMATID COHESION,-0.6843148649633639,1,23
Reactome,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,RESPIRATORY ELECTRON TRANSPORT,-0.9638755768371653,1,32
Reactome,REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,RESPIRATORY SYNCYTIAL VIRUS INFECTION PATHWAY,-1.071538151111797,1,55
Reactome,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,RESPONSE OF EIF2AK4 GCN2 TO AMINO ACID DEFICIENCY,0.6019185324187364,1,17
Reactome,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2,1.0388936241907158,1,91
Reactome,REACTOME_RET_SIGNALING,RET SIGNALING,0.6441688385847495,1,22
Reactome,REACTOME_RHOA_GTPASE_CYCLE,RHOA GTPASE CYCLE,-0.6086363539543604,1,35
Reactome,REACTOME_RHOBTB_GTPASE_CYCLE,RHOBTB GTPASE CYCLE,0.5849972614207191,1,17
Reactome,REACTOME_RHOB_GTPASE_CYCLE,RHOB GTPASE CYCLE,0.9070963247609117,1,19
Reactome,REACTOME_RHOC_GTPASE_CYCLE,RHOC GTPASE CYCLE,0.9012949951863204,1,22
Reactome,REACTOME_RHOD_GTPASE_CYCLE,RHOD GTPASE CYCLE,-0.8030986663687981,1,16
Reactome,REACTOME_RHOG_GTPASE_CYCLE,RHOG GTPASE CYCLE,1.026680291508611,1,26
Reactome,REACTOME_RHOJ_GTPASE_CYCLE,RHOJ GTPASE CYCLE,0.7414737051788234,1,19
Reactome,REACTOME_RHOQ_GTPASE_CYCLE,RHOQ GTPASE CYCLE,0.8391496914218253,1,17
Reactome,REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,RHO GTPASES ACTIVATE FORMINS,-0.7038686906154393,1,29
Reactome,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,RHO GTPASES ACTIVATE PKNS,-0.6310145967132315,1,17
Reactome,REACTOME_RHO_GTPASE_CYCLE,RHO GTPASE CYCLE,-0.6126387702323038,1,125
Reactome,REACTOME_RHO_GTPASE_EFFECTORS,RHO GTPASE EFFECTORS,0.6627343410498143,1,79
Reactome,REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,RIBOSOME ASSOCIATED QUALITY CONTROL,0.6291067231886859,1,35
Reactome,REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,RIBOSOME QUALITY CONTROL RQC COMPLEX EXTRACTS AND DEGRADES NASCENT PEPTIDE,0.5737463982869022,1,25
Reactome,REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,RIPK1 MEDIATED REGULATED NECROSIS,-1.0849300862396238,1,21
Reactome,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,RNA POLYMERASE II TRANSCRIPTION,-0.7527146954630551,1,342
Reactome,REACTOME_RRNA_PROCESSING,RRNA PROCESSING,-0.5475854638660014,1,26
Reactome,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,RUNX1 REGULATES TRANSCRIPTION OF GENES INVOLVED IN DIFFERENTIATION OF HSCS,0.873803173696274,1,24
Reactome,REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES,SARS COV 1 ACTIVATES MODULATES INNATE IMMUNE RESPONSES,-0.8861045517198434,1,18
Reactome,REACTOME_SARS_COV_1_HOST_INTERACTIONS,SARS COV 1 HOST INTERACTIONS,-0.6950320099421377,1,42
Reactome,REACTOME_SARS_COV_1_INFECTION,SARS COV 1 INFECTION,-0.6219637819354362,1,60
Reactome,REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,SARS COV 2 ACTIVATES MODULATES INNATE AND ADAPTIVE IMMUNE RESPONSES,-1.0053931816051862,1,46
Reactome,REACTOME_SARS_COV_2_HOST_INTERACTIONS,SARS COV 2 HOST INTERACTIONS,-1.036087335968532,1,72
Reactome,REACTOME_SARS_COV_INFECTIONS,SARS COV INFECTIONS,-1.123588348330192,1,165
Reactome,REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,SCF BETA TRCP MEDIATED DEGRADATION OF EMI1,0.9200324765665319,1,21
Reactome,REACTOME_SELECTIVE_AUTOPHAGY,SELECTIVE AUTOPHAGY,0.8269448372215126,1,29
Reactome,REACTOME_SELENOAMINO_ACID_METABOLISM,SELENOAMINO ACID METABOLISM,-0.6148160841329864,1,20
Reactome,REACTOME_SEMAPHORIN_INTERACTIONS,SEMAPHORIN INTERACTIONS,-0.9820545492685218,1,34
Reactome,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,SENESCENCE ASSOCIATED SECRETORY PHENOTYPE SASP,0.8156250949226609,1,29
Reactome,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,SEPARATION OF SISTER CHROMATIDS,0.6323194646776922,1,47
Reactome,REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,SHC1 EVENTS IN ERBB2 SIGNALING,-0.9860778875232592,1,18
Reactome,REACTOME_SHC_MEDIATED_CASCADE_FGFR1,SHC MEDIATED CASCADE FGFR1,0.904990826170765,1,20
Reactome,REACTOME_SHC_MEDIATED_CASCADE_FGFR3,SHC MEDIATED CASCADE FGFR3,0.9537753506437354,1,17
Reactome,REACTOME_SHC_MEDIATED_CASCADE_FGFR4,SHC MEDIATED CASCADE FGFR4,0.719176533555529,1,19
Reactome,REACTOME_SIALIC_ACID_METABOLISM,SIALIC ACID METABOLISM,-1.129279669917819,1,20
Reactome,REACTOME_SIGNALING_BY_ALK,SIGNALING BY ALK,1.1174023938749251,1,16
Reactome,REACTOME_SIGNALING_BY_ALK_IN_CANCER,SIGNALING BY ALK IN CANCER,0.812440877383929,1,48
Reactome,REACTOME_SIGNALING_BY_BMP,SIGNALING BY BMP,0.7807750575292702,1,22
Reactome,REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,SIGNALING BY BRAF AND RAF1 FUSIONS,-0.45767491393728443,1,31
Reactome,REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,SIGNALING BY CSF1 M CSF IN MYELOID CELLS,-0.9925045942211083,1,21
Reactome,REACTOME_SIGNALING_BY_CSF3_G_CSF,SIGNALING BY CSF3 G CSF,-1.0456543660902409,1,20
Reactome,REACTOME_SIGNALING_BY_EGFR,SIGNALING BY EGFR,0.8334966200321189,1,30
Reactome,REACTOME_SIGNALING_BY_EGFR_IN_CANCER,SIGNALING BY EGFR IN CANCER,0.7691125525052549,1,19
Reactome,REACTOME_SIGNALING_BY_ERBB2,SIGNALING BY ERBB2,-0.8000735590797362,1,39
Reactome,REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,SIGNALING BY ERBB2 IN CANCER,-0.8769788770268434,1,21
Reactome,REACTOME_SIGNALING_BY_ERBB4,SIGNALING BY ERBB4,-0.9076400723214079,1,33
Reactome,REACTOME_SIGNALING_BY_ERYTHROPOIETIN,SIGNALING BY ERYTHROPOIETIN,0.6932756430140908,1,16
Reactome,REACTOME_SIGNALING_BY_FGFR,SIGNALING BY FGFR,0.9997301597743798,1,60
Reactome,REACTOME_SIGNALING_BY_FGFR1,SIGNALING BY FGFR1,1.1495969521248672,1,41
Reactome,REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,SIGNALING BY FGFR1 IN DISEASE,1.2037462297659083,1,22
Reactome,REACTOME_SIGNALING_BY_FGFR2,SIGNALING BY FGFR2,1.0525648710513096,1,46
Reactome,REACTOME_SIGNALING_BY_FGFR3,SIGNALING BY FGFR3,1.0253345362938286,1,31
Reactome,REACTOME_SIGNALING_BY_FGFR4,SIGNALING BY FGFR4,0.8923631064353211,1,32
Reactome,REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,SIGNALING BY FGFR IN DISEASE,1.1486053350307,1,33
Reactome,REACTOME_SIGNALING_BY_GPCR,SIGNALING BY GPCR,1.0119853738936402,1,211
Reactome,REACTOME_SIGNALING_BY_HEDGEHOG,SIGNALING BY HEDGEHOG,-0.7991003317088954,1,46
Reactome,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,SIGNALING BY INSULIN RECEPTOR,0.8530679920592746,1,43
Reactome,REACTOME_SIGNALING_BY_KIT_IN_DISEASE,SIGNALING BY KIT IN DISEASE,-0.8234923578176166,1,15
Reactome,REACTOME_SIGNALING_BY_MET,SIGNALING BY MET,-1.0713075517138007,1,42
Reactome,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,SIGNALING BY MODERATE KINASE ACTIVITY BRAF MUTANTS,-0.6199407486161083,1,24
Reactome,REACTOME_SIGNALING_BY_NOTCH,SIGNALING BY NOTCH,-1.0296297586986078,1,73
Reactome,REACTOME_SIGNALING_BY_NOTCH3,SIGNALING BY NOTCH3,-0.963188142905954,1,20
Reactome,REACTOME_SIGNALING_BY_NOTCH4,SIGNALING BY NOTCH4,-0.7497657481321791,1,33
Reactome,REACTOME_SIGNALING_BY_NTRK2_TRKB,SIGNALING BY NTRK2 TRKB,0.9749737885749589,1,17
Reactome,REACTOME_SIGNALING_BY_NTRKS,SIGNALING BY NTRKS,0.7704561611693818,1,62
Reactome,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,SIGNALING BY NUCLEAR RECEPTORS,-0.7357968826837988,1,92
Reactome,REACTOME_SIGNALING_BY_PDGF,SIGNALING BY PDGF,0.5843520367274607,1,39
Reactome,REACTOME_SIGNALING_BY_PTK6,SIGNALING BY PTK6,-0.9002729736860465,1,33
Reactome,REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,SIGNALING BY RECEPTOR TYROSINE KINASES,0.8800678932153665,1,265
Reactome,REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,SIGNALING BY RHO GTPASES MIRO GTPASES AND RHOBTB3,0.647454138436728,1,188
Reactome,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,SIGNALING BY ROBO RECEPTORS,-0.9748388542584498,1,66
Reactome,REACTOME_SIGNALING_BY_SCF_KIT,SIGNALING BY SCF KIT,0.7417488927608474,1,32
Reactome,REACTOME_SIGNALING_BY_TGFBR3,SIGNALING BY TGFBR3,0.9545189440382689,1,19
Reactome,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,SIGNALING BY TGFB FAMILY MEMBERS,1.0133415742456042,1,73
Reactome,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,SIGNALING BY TGF BETA RECEPTOR COMPLEX,-0.6975188039698115,1,42
Reactome,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,SIGNALING BY THE B CELL RECEPTOR BCR,-0.7282577842918154,1,49
Reactome,REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,SIGNALING BY TYPE 1 INSULIN LIKE GROWTH FACTOR 1 RECEPTOR IGF1R,-0.8507530722548731,1,39
Reactome,REACTOME_SIGNALING_BY_VEGF,SIGNALING BY VEGF,0.9149606159049757,1,55
Reactome,REACTOME_SIGNALING_BY_WNT,SIGNALING BY WNT,0.6885330337762668,1,100
Reactome,REACTOME_SIGNALLING_TO_ERKS,SIGNALLING TO ERKS,0.6698366924594035,1,26
Reactome,REACTOME_SIGNALLING_TO_RAS,SIGNALLING TO RAS,0.755839333483007,1,17
Reactome,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,SLC MEDIATED TRANSMEMBRANE TRANSPORT,-0.48202181057750176,1,25
Reactome,REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,SMAD2 SMAD3 SMAD4 HETEROTRIMER REGULATES TRANSCRIPTION,-0.5490486097959564,1,15
Reactome,REACTOME_SMOOTH_MUSCLE_CONTRACTION,SMOOTH MUSCLE CONTRACTION,-0.5686907885350827,1,18
Reactome,REACTOME_SOMITOGENESIS,SOMITOGENESIS,0.6630301187068484,1,21
Reactome,REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,SPOP MEDIATED PROTEASOMAL DEGRADATION OF PD L1 CD274,1.0971051904804001,1,26
Reactome,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,SRP DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE,0.8086878444843382,1,19
Reactome,REACTOME_STABILIZATION_OF_P53,STABILIZATION OF P53,-0.5986755280494743,1,23
Reactome,REACTOME_STIMULI_SENSING_CHANNELS,STIMULI SENSING CHANNELS,-0.9971411445339685,1,19
Reactome,REACTOME_SUMOYLATION,SUMOYLATION,1.1298369188103208,1,46
Reactome,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,SWITCHING OF ORIGINS TO A POST REPLICATIVE STATE,0.7937997033357724,1,31
Reactome,REACTOME_SYNDECAN_INTERACTIONS,SYNDECAN INTERACTIONS,-0.8635740487405899,1,15
Reactome,REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,SYNTHESIS OF ACTIVE UBIQUITIN ROLES OF E1 AND E2 ENZYMES,-0.6909737180822414,1,16
Reactome,REACTOME_SYNTHESIS_OF_DNA,SYNTHESIS OF DNA,-0.7011550079803806,1,38
Reactome,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,SYNTHESIS OF PIPS AT THE PLASMA MEMBRANE,0.7226754636509052,1,18
Reactome,REACTOME_S_PHASE,S PHASE,-0.6800773932489187,1,54
Reactome,REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION,TAK1 DEPENDENT IKK AND NF KAPPA B ACTIVATION,-0.994459566836925,1,17
Reactome,REACTOME_TBC_RABGAPS,TBC RABGAPS,0.5827724245248637,1,15
Reactome,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,TCF DEPENDENT SIGNALING IN RESPONSE TO WNT,0.9830996706493319,1,69
Reactome,REACTOME_TCR_SIGNALING,TCR SIGNALING,-0.5321591003042895,1,54
Reactome,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,TGF BETA RECEPTOR SIGNALING ACTIVATES SMADS,-0.5811582155035219,1,25
