gene,target,full_name,beta,se,t_stat,p_value,FDR
AASDHPPT,ADPPT,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,-0.029379297113253527,0.059980480979375944,-0.48981429681024874,0.6243492483441125,0.9812991032576734
GUK1,KGUA,Guanylate kinase,-0.021498168912767436,0.04412971096425854,-0.4871586158853204,0.6262293439138263,0.9812991032576734
DUSP23,DUS23,Dual specificity protein phosphatase 23,0.03257631635361531,0.03765467111963045,0.8651334717575677,0.3871276439562883,0.9812991032576734
ADPRHL2,ARHL2,Poly(ADP-ribose) glycohydrolase ARH3,-0.010262135944968283,0.041670769776191365,-0.2462670116267342,0.8055150297160232,0.9812991032576734
ACADM,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",-0.0762797971604156,0.12258460180784735,-0.6222624704527325,0.5338801213477238,0.9812991032576734
VAMP2,VAMP2,Vesicle-associated membrane protein 2,0.03887398190341255,0.07352927622974685,0.5286871284024114,0.5971141643058191,0.9812991032576734
CREB3L2,CR3L2,Cyclic AMP-responsive element-binding protein 3-like protein 2,-0.04290415319000842,0.055531998346110945,-0.7726023638227871,0.4399003781148447,0.9812991032576734
ACAT2,THIC,"Acetyl-CoA acetyltransferase, cytosolic",-0.07992009580510726,0.08517868103900837,-0.9382640683119653,0.3482857260472324,0.9812991032576734
SNPH,SNPH,Syntaphilin,-0.023846068829822136,0.04810648633354244,-0.49569342197406274,0.6201958216347153,0.9812991032576734
STOML1,STML1,Stomatin-like protein 1,0.008037439472662519,0.01727435114392845,0.4652817003484093,0.6418088845588317,0.9812991032576734
ZADH2,ZADH2,Prostaglandin reductase 3,-0.11283473844637025,0.11102511941257119,-1.016299185656126,0.3096789935246373,0.9812991032576734
FDCSP,FDSCP,Follicular dendritic cell secreted peptide,-0.01677968370126348,0.03256893145318203,-0.5152052263484402,0.6064985780898864,0.9812991032576734
AIDA,CA080,"Axin interactor, dorsalization-associated protein",-0.012617819565133496,0.040766467661184656,-0.3095146646013536,0.7569804359327027,0.9812991032576734
SYNJ2BP,SYJ2B,Synaptojanin-2-binding protein,0.03582115530268734,0.04158775556997461,0.8613389881648091,0.38921268914240204,0.9812991032576734
CHMP2B,CHM2B,Charged multivesicular body protein 2b,-0.03585386444330682,0.08121663927236983,-0.44145959208022073,0.6589548708689273,0.9812991032576734
SNRPB2,RU2B,U2 small nuclear ribonucleoprotein B'',0.04341262322595245,0.07017571693915454,0.6186274272565411,0.5362718983648775,0.9812991032576734
DCUN1D1,DCNL1,DCN1-like protein 1,0.020409258611629937,0.020596869718531804,0.9908912805943,0.3219259440750449,0.9812991032576734
STMN1,Stathmin,Stathmin,-0.024888312258863746,0.029427067241904064,-0.84576257818254,0.39784327892222593,0.9812991032576734
ABHD10,ABHDA,"Mycophenolic acid acyl-glucuronide esterase, mitochondrial",-0.09641786891250027,0.09094378142952321,-1.0601919933054378,0.2892572710505171,0.9812991032576734
EIF4EBP1,4EBP1,Eukaryotic translation initiation factor 4E-binding protein 1,0.010626586200554332,0.03153213033769638,0.33700819090711237,0.7361659740501814,0.9812991032576734
AKR1C3,Aldose reductase-like C3,Aldo-keto reductase family 1 member C3,-0.013844051355201867,0.040778663115919725,-0.33949252617350373,0.7342944194065386,0.9812991032576734
UBE2K,UBE2K,Ubiquitin-conjugating enzyme E2 K,-0.01734134528864178,0.04690838440357563,-0.36968540931714383,0.7116780566109542,0.9812991032576734
ACADS,SCAD,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",0.006312042768920128,0.022543016326313264,0.27999992004408103,0.7795228078863821,0.9812991032576734
HSD17B11,DHB11,Estradiol 17-beta-dehydrogenase 11,-0.020788991091976048,0.033847062791383886,-0.614203696790733,0.5391898792046032,0.9812991032576734
ACOT8,ACOT8,Acyl-coenzyme A thioesterase 8,-0.015966801612043346,0.06763933570204995,-0.23605793058608407,0.8134254834209282,0.9812991032576734
ACADSB,acyl-Coenzyme A dehydrogenase,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",-0.07036725772817215,0.06693723543816624,-1.0512423655914864,0.2933457114413706,0.9812991032576734
UCHL5,UCHL5,Ubiquitin carboxyl-terminal hydrolase isozyme L5,-0.036607961619500126,0.06517537181398371,-0.5616839705031909,0.574429687569428,0.9812991032576734
CETN3,CETN3,Centrin-3,0.022324709360437914,0.0372756520733854,0.59890862047126,0.5493397979115571,0.9812991032576734
UFD1L,UFD1,Ubiquitin recognition factor in ER-associated degradation protein 1,-0.05689283026157371,0.09516806748307362,-0.5978142854659999,0.5500696066074184,0.9812991032576734
TES,TES,Testin,-0.036951600633577525,0.033325083025245936,-1.1088224628152994,0.26771506772102754,0.9812991032576734
NLGN3,NLGN3,Neuroligin-3,0.02370286678825493,0.041074718721849555,0.5770670506295219,0.5639956369674335,0.9812991032576734
CSNK1G2,CSNK1G2,Casein kinase I isoform gamma-2,-0.06977802387814791,0.09241950725098458,-0.7550140219710437,0.45037946351248037,0.9812991032576734
CD9,CD9,CD9 antigen,0.018193355275097113,0.02295442896504103,0.7925858361715336,0.4281660362350853,0.9812991032576734
HARS,Histidyl-tRNA synthetase,"Histidine--tRNA ligase, cytoplasmic",-0.03861260894491512,0.06395264814276383,-0.6037687268042252,0.546104395786371,0.9812991032576734
BCL2L11,BIM,Bcl-2-like protein 11,-0.02311832832517264,0.04224146929436956,-0.5472898720465228,0.5842750069560763,0.9812991032576734
CP,Ceruloplasmin,Ceruloplasmin,0.006597938677258857,0.02535056683855585,0.26026789536019396,0.7946989954814248,0.9812991032576734
GOLM1,GOLM1,Golgi membrane protein 1,-0.022059315471440712,0.03826584315285111,-0.5764753538377768,0.5643952780389938,0.9812991032576734
ACSF2,ACSF2,"Acyl-CoA synthetase family member 2, mitochondrial",-0.07642355348903648,0.07536440704001442,-1.0140536692401723,0.31074878334242956,0.9812991032576734
SUFU,SUFU,Suppressor of fused homolog,-0.004011677013975916,0.01799559240554994,-0.22292553218413041,0.8236290324390072,0.9812991032576734
YEATS4,YETS4,YEATS domain-containing protein 4,-0.01301584349623095,0.02541773202670582,-0.51207729637544,0.6086852513800343,0.9812991032576734
SH3BGRL3,SH3BGRL3-like protein,SH3 domain-binding glutamic acid-rich-like protein 3,-0.0482508769652224,0.090227710001502745,-0.5347678331237574,0.5929032872596216,0.9812991032576734
SIRT3,SIR3,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial",-0.008896288380340258,0.028348876973978667,-0.313814490376678,0.7537130716178471,0.9812991032576734
NAALADL1,NALDL,N-acetylated-alpha-linked acidic dipeptidase-like protein,0.019112547910638815,0.02525112080322804,0.7568989931011503,0.4492496741152686,0.9812991032576734
HPD,HPPD,4-hydroxyphenylpyruvate dioxygenase,-0.025973252658075142,0.026218596520403346,-0.9906423724039813,0.32204746576946747,0.9812991032576734
RPP30,RPP30,Ribonuclease P protein subunit p30,-0.009111911610345367,0.03189054160947083,-0.2857245800942847,0.7751353073261356,0.9812991032576734
NMI,NMI,N-myc-interactor,-0.026612062842176508,0.045126538914802845,-0.5897208933399268,0.5554818631323805,0.9812991032576734
ANXA11,ANX11,Annexin A11,-0.03895251832537123,0.06761413813793296,-0.5761001973567721,0.5646487351390272,0.9812991032576734
RAB21,RAB21,Ras-related protein Rab-21,-0.02503420323326304,0.05853290608366595,-0.4276945210524755,0.6689454825329654,0.9812991032576734
RAB3A,Rab3A,Ras-related protein Rab-3A,0.009187360766203623,0.04121191170277149,0.2229297401310742,0.823625758083997,0.9812991032576734
GIF,Gastric intrinsic factor,Gastric intrinsic factor,-0.029582753456456265,0.05800641196863484,-0.5099910932683135,0.6101456249323496,0.9812991032576734
ACOT13,ACO13,Acyl-coenzyme A thioesterase 13,-0.11006761567430937,0.10376406277804566,-1.0607489021487833,0.28900413581105555,0.9812991032576734
TRIP10,CIP4,Cdc42-interacting protein 4,-0.059836594492270204,0.09765130539425132,-0.6127577532188602,0.5401453765880571,0.9812991032576734
CD160,BY55,CD160 antigen,0.04967905712822947,0.07415837618898988,0.6699048668706584,0.5030392661090108,0.9812991032576734
COMMD9,COMD9,COMM domain-containing protein 9,-0.04553020117430289,0.08710025069673014,-0.5227332965186535,0.6012503277302871,0.9812991032576734
TBCB,TBCB,Tubulin-folding cofactor B,-0.044833361805475924,0.06418250791746247,-0.6985292918614338,0.4849731340823823,0.9812991032576734
BTN3A3,BT3A3,Butyrophilin subfamily 3 member A3,-0.011143383076554058,0.03641877700355073,-0.305979057876315,0.7596703479181718,0.9812991032576734
PSME2,PSME2,Proteasome activator complex subunit 2,0.036437813601240876,0.05832853358650819,0.6246996343084683,0.5322795485479483,0.9812991032576734
TICAM2,TIRP,TIR domain-containing adapter molecule 2,-0.024525601668747257,0.042622022517361954,-0.5754208791653851,0.5651078244842019,0.9812991032576734
OVCA2,OVCA2,Esterase OVCA2,-0.04394276080964575,0.07798556581857183,-0.563473001040675,0.5732115345574534,0.9812991032576734
TIMELESS,TIMELESS,Protein timeless homolog,-0.04122975228482883,0.04010268361886019,-1.0281045696761943,0.3040948777558215,0.9812991032576734
TPD52L1,TPD53,Tumor protein D53,-0.016012924989132923,0.047295127021919126,-0.33857452125483595,0.734985807889484,0.9812991032576734
VAMP1,VAMP1,Vesicle-associated membrane protein 1,0.02814837372115632,0.06337516848454794,0.44415461756159946,0.6570058783032662,0.9812991032576734
IDI1,IDI1,Isopentenyl-diphosphate Delta-isomerase 1,-0.051264339311379054,0.05441872844567766,-0.9420348614457721,0.34635254764595824,0.9812991032576734
FKBP4,FKBP52 protein,Peptidyl-prolyl cis-trans isomerase FKBP4,-0.013284260190835399,0.035747791322291875,-0.3716106561960235,0.7102442577721673,0.9812991032576734
WWOX,WWOX,WW domain-containing oxidoreductase,-0.06571650418685042,0.06341041231412026,-1.0363677160985223,0.3002263701071702,0.9812991032576734
USH1C,USH1C,Harmonin,-0.025019270333670112,0.028441050258570053,-0.8796886931463135,0.3791930962334923,0.9812991032576734
SAR1A,SAR1A,GTP-binding protein SAR1a,-0.0684359366686235,0.14900991977013298,-0.459271012119158,0.646117545380026,0.9812991032576734
PTTG1,Securin,Securin,-0.01544919140879241,0.045281794798345175,-0.34117886619982213,0.7330249272682381,0.9812991032576734
UBE2S,UBE2S,Ubiquitin-conjugating enzyme E2 S,-0.06487504522266975,0.06379680591472858,-1.0169011487719675,0.3093926258626883,0.9812991032576734
ENSA,a-endosulfine,Alpha-endosulfine,-0.03636867607023942,0.08732376677475356,-0.41648084380109535,0.6771280080783852,0.9812991032576734
APTX,APTX,Aprataxin,0.01563529279953113,0.03435412850433248,0.4551212177470701,0.6490992176140473,0.9812991032576734
IVD,IVD,"Isovaleryl-CoA dehydrogenase, mitochondrial",-0.09121666235424014,0.08567909529072945,-1.0646314838493616,0.2872435149399493,0.9812991032576734
CRNN,CRNN,Cornulin,-0.034726038092775344,0.04901643390360877,-0.7084570485291605,0.47879047146621345,0.9812991032576734
HADH,HCDH,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",-0.10570770054406824,0.10079993037920107,-1.048688229708141,0.2945195985369521,0.9812991032576734
RRAS,RRAS,Ras-related protein R-Ras,-0.03558557170469495,0.03360607022390396,-1.0589030930305852,0.28984369626741224,0.9812991032576734
UBE2A,UBE2A,Ubiquitin-conjugating enzyme E2 A,0.011281443902515982,0.02243026532108541,0.5029563289164904,0.6150815042852775,0.9812991032576734
RAB11A,RB11A,Ras-related protein Rab-11A,-0.06048267824212748,0.06744167845998834,-0.8968145458896092,0.36998652117102315,0.9812991032576734
FIS1,FIS1,Mitochondrial fission 1 protein,-0.022110072292282894,0.03557342946151498,-0.6215333361716675,0.5343594425251607,0.9812991032576734
RRM2,RIR2,Ribonucleoside-diphosphate reductase subunit M2,-0.009851267168261124,0.020841486796927072,-0.47267583470645785,0.6365250525849133,0.9812991032576734
DCTD,DCTD,Deoxycytidylate deaminase,-0.06815997606720188,0.09888970157115437,-0.689252520578784,0.49078929245515424,0.9812991032576734
CAB39,CAB39,Calcium-binding protein 39,-0.04197538544988992,0.0961828034270746,-0.4364125805681624,0.6626110122268185,0.9812991032576734
WDR5,WDR5,WD repeat-containing protein 5,-0.007510202465782662,0.02390755779146151,-0.3141350752465775,0.7534696405809351,0.9812991032576734
NUDT5,NUDT5,ADP-sugar pyrophosphatase,-0.006461142995357787,0.027883039612535493,-0.2317230504687525,0.8167901651795245,0.9812991032576734
RHOC,RHOC,Rho-related GTP-binding protein RhoC,-0.07755919906757011,0.07685981772423396,-1.0090994405665321,0.313117660644398,0.9812991032576734
SNUPN,SPN1,Snurportin-1,-0.04348910718458,0.09403993303832281,-0.4624536170911296,0.6438346561400603,0.9812991032576734
PCNP,PCNP,PEST proteolytic signal-containing nuclear protein,-0.036918520463104475,0.0711102046596897,-0.5191733119006547,0.6037296404280643,0.9812991032576734
CRCP,RPC9,DNA-directed RNA polymerase III subunit RPC9,-0.008636798581790568,0.025250981590647176,-0.3420381322914429,0.7323783447396084,0.9812991032576734
UBD,UBD,Ubiquitin D,-0.005290258744865328,0.01950784327791644,-0.2711862438865339,0.7862915187637869,0.9812991032576734
SNRPD3,SMD3,Small nuclear ribonucleoprotein Sm D3,0.021557586827723508,0.03194000384498632,0.6749400198055218,0.4998357659374498,0.9812991032576734
RAB32,RAB32,Ras-related protein Rab-32,-0.0918826578475404,0.13536529985299786,-0.6787755646928856,0.4974027823163748,0.9812991032576734
MMAB,MMAB,"Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial",-0.03360779325106121,0.07870728222387233,-0.42699725236946107,0.6694531400631647,0.9812991032576734
GMFB,GMFB,Glia maturation factor beta,-0.040827149920881746,0.04582817887503337,-0.890874368632699,0.3731639924515997,0.9812991032576734
RCL,RCL,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,-0.010911050098454713,0.023333340256039076,-0.46761629405505895,0.6401386100989566,0.9812991032576734
QPRT,NADC,Nicotinate-nucleotide pyrophosphorylase [carboxylating],0.013594659614128164,0.036173218077404735,0.3758211278033884,0.707112154240261,0.9812991032576734
DIRAS1,DIRA1,GTP-binding protein Di-Ras1,0.034704179661972694,0.04847147483622464,0.7159711929383443,0.47413972841717333,0.9812991032576734
PMM2,Phosphomannomutase 2,Phosphomannomutase 2,-0.04591490404404657,0.089078652635959,-0.5154422825824353,0.6063330002388596,0.9812991032576734
LSM1,LSM1,U6 snRNA-associated Sm-like protein LSm1,-0.020614428169560148,0.05813497083106512,-0.35459600090733306,0.722950683014522,0.9812991032576734
PNPO,PNPO,Pyridoxine-5'-phosphate oxidase,0.02542259933878693,0.03810680959327709,0.6671405874731653,0.5048025823779717,0.9812991032576734
SMNDC1,SPF30,Survival of motor neuron-related-splicing factor 30,0.02637833256375221,0.05885626206853663,0.448182260250155,0.6540975137784051,0.9812991032576734
SULT1C2,ST1C2,Sulfotransferase 1C2,-0.00937367347953785,0.027701557268883438,-0.33838074114580896,0.7351317794264389,0.9812991032576734
BPNT1,BPNT1,"3'(2'),5'-bisphosphate nucleotidase 1",-0.05931143477821588,0.05668807769154903,-1.0462770514276574,0.29563067078868394,0.9812991032576734
DDIT4,DDIT4,DNA damage-inducible transcript 4 protein,-0.01937987433314248,0.026163888809374865,-0.740710774087926,0.45900467764546815,0.9812991032576734
SUGT1,SUGT1,Protein SGT1 homolog,-0.021606109669358022,0.05113281074022791,-0.4225488361890454,0.6726954323947107,0.9812991032576734
FAHD1,FAHD1,"Acylpyruvase FAHD1, mitochondrial",-0.08622609174990727,0.09421317216682934,-0.915223315028828,0.3602467871487145,0.9812991032576734
NMT2,NMT2,Glycylpeptide N-tetradecanoyltransferase 2,-0.06858737242274138,0.07212825665675973,-0.9509085010765125,0.3418303387160845,0.9812991032576734
SNRPD2,SMD2,Small nuclear ribonucleoprotein Sm D2,-0.013776878451828947,0.04346045828413859,-0.3169980022244032,0.7512968127517095,0.9812991032576734
EEF1D,EF1D,Elongation factor 1-delta,-0.02540656935730667,0.06370051028794639,-0.39884404759806424,0.6900746453538096,0.9812991032576734
DYNLRB2,DLRB2,Dynein light chain roadblock-type 2,0.01110030087567833,0.033490733135241466,0.3314439499085722,0.7403634276086819,0.9812991032576734
TREX2,TREX2,Three prime repair exonuclease 2,-0.030977475237608958,0.045995889814630674,-0.6734835517358648,0.5007612944967192,0.9812991032576734
IDI2,IDI2,Isopentenyl-diphosphate delta-isomerase 2,-0.0327239263408293,0.05214922109808566,-0.627505562916846,0.5304398120638173,0.9812991032576734
PPCS,PPCS,Phosphopantothenate--cysteine ligase,-0.0331881600447378,0.06982372168777994,-0.47531353589458064,0.6346446093575882,0.9812991032576734
DRG1,DRG1,Developmentally-regulated GTP-binding protein 1,-0.09006522811820387,0.10550786762167268,-0.853635185208722,0.3934668738889575,0.9812991032576734
NAA10,NAA10,N-alpha-acetyltransferase 10,-0.0275507772004173,0.06294718627789885,-0.43768083737351343,0.6616915035065715,0.9812991032576734
RGS4,RGS4,Regulator of G-protein signaling 4,-0.0058035933561857425,0.0251186924528073,-0.23104679382055673,0.8173153741032702,0.9812991032576734
NT5M,NT5M,"5'(3')-deoxyribonucleotidase, mitochondrial",-0.11377881843719341,0.1062024910022086,-1.0713385097043275,0.2842192083690675,0.9812991032576734
ACADL,ACADL,"Long-chain specific acyl-CoA dehydrogenase, mitochondrial",0.008814031293540213,0.03325397021859015,0.2650519993733818,0.7910120804931158,0.9812991032576734
PCMT1,PIMT,Protein-L-isoaspartate(D-aspartate) O-methyltransferase,-0.011482773629874545,0.031316984635559666,-0.36666281136262835,0.7139311503582964,0.9812991032576734
UBE2V2,UB2V2,Ubiquitin-conjugating enzyme E2 variant 2,-0.013224392555503528,0.0528709154071778,-0.2501260372296897,0.8025300188392291,0.9812991032576734
RHOB,RHOB,Rho-related GTP-binding protein RhoB,0.0062693872957535176,0.02605158442826653,0.24065282144417663,0.8098627455882317,0.9812991032576734
PYCR1,P5CR1,"Pyrroline-5-carboxylate reductase 1, mitochondrial",-0.013397639716032672,0.04329470603155967,-0.30945214655728265,0.7570279745770171,0.9812991032576734
NAE1,ULA1,NEDD8-activating enzyme E1 regulatory subunit,0.010515592234857622,0.022471657004000424,0.4679491251128311,0.6399006359837149,0.9812991032576734
